Filename,Type,Image Size (MB),Image X,Image Y,DPI,(Center) Coordinate,Favorite,Continent,Bit color,Alpha,Hockey Team,User Tags
Los_Angeles_002631.jpeg,jpeg,6.39,3264,2448,72,"34.41701, -118.36676",,North America,24,,,"""""""Sunset, Abstract"""""""
Rio_de_Janeiro_002632.jpg,jpg,8.28,1920,1080,300,"-23.00194, -42.99792",,South America,32,,Senators,"""""""Forest, Event"""""""
Rio_de_Janeiro_002633.arw,arw,22.36,3840,2160,1200,"-23.05283, -43.50735",Yes,South America,,,,"""""""Golden Hour, Macro, Architecture"""""""
Mumbai_002634.cr2,cr2,27.14,2048,1536,1200,"19° 34' N, 72° 41' E",Yes,Asia,,Y,Jets,
Berlin_002635.cr2,cr2,27.78,4000,3000,600,"52.77576, 13.60995",,Europe,14,,,"""""""Art, Wedding, Mountain"""""""
Cape_Town_002636.nef,nef,39.85,1920,1080,600,"-33.43845, 18.15108",,Africa,16,Y,,"""""""Portrait, Street, Black and White, Sunset"""""""
Los_Angeles_002637.jpg,jpg,10.59,1920,1080,150,"34° 21' N, 118° 30' W",,North America,,Y,,"""""""Blue Hour, Festival"""""""
Rio_de_Janeiro_002638.tif,tif,14.16,4000,3000,600,"23° 16' S, 44° 57' W",,South America,24,,,"""""""City, Urban, Event"""""""
Cairo_002639.cr2,cr2,25.21,3264,2448,300,"29.85445, 30.91704",,Africa,14,,,"""""""Abstract"""""""
Los_Angeles_002640.nef,nef,42.67,3264,2448,300,"34° 58' N, 119° 57' W",,North America,16,,,"""""""Blue Hour, Event, Macro, Beach, Urban"""""""
Sydney_002641.nef,nef,26.76,2048,1536,300,"-33.98272, 150.83101",,Australia,16,Y,,"""""""Vintage, HDR"""""""
Cairo_002642.jpeg,jpeg,21.12,4000,3000,150,,,,24,,,"""""""Travel"""""""
Cairo_002643.arw,arw,20.24,2048,1536,1200,"30.20113, 30.84354",,Africa,14,,,
Barcelona_002644.nef,nef,15.9,3840,2160,300,"40.95036, 2.12636",,Europe,14,,Canadiens,"""""""Urban, Architecture, Night, Forest, Festival"""""""
New_York_002645.tiff,tiff,23.39,2048,1536,300,"40.96029, -73.58036",,North America,,,,"""""""Vintage, Sunrise, Macro, Street, Food"""""""
London_002646.jpeg,jpeg,23.63,3264,2448,96,"51° 45' N, 0° 03' E",,Europe,32,,,"""""""Sunset"""""""
Barcelona_002647.png,png,3.53,1920,1080,72,"42° 48' N, 3° 21' E",,Europe,24,,Canucks,"""""""Vintage, Forest, Sunrise"""""""
Sydney_002648.tif,tif,12.01,4000,3000,300,"34° 01' S, 151° 42' E",,Australia,32,Y,,"""""""Food, Nature, Vintage, Architecture, Wildlife"""""""
Tokyo_002649.jpg,jpg,24.9,3264,2448,96,"36° 23' N, 139° 06' E",,Asia,,,,"""""""Street, Architecture, Mountain, Travel, Food"""""""
Cairo_002650.arw,arw,36.69,2048,1536,300,"30° 28' N, 32° 58' E",,Africa,16,Y,,"""""""Architecture, Abstract"""""""
New_York_002651.cr2,cr2,40.51,6000,4000,600,"40.66523, -74.09157",,North America,16,,,"""""""Travel, Golden Hour, Black and White, Work"""""""
Cairo_002652.jpg,jpg,16.48,3840,2160,96,"29.71633, 31.40066",,Africa,24,,,"""""""Beach, HDR, Art, Food, Wedding"""""""
Cape_Town_002653.jpg,jpg,19.55,6000,4000,96,"-34.42252, 18.57747",Yes,Africa,24,Y,,"""""""Concert, Urban, Wedding, City"""""""
Singapore_002654.tif,tif,29.14,1920,1080,600,"2° 25' N, 104° 36' E",,Asia,32,,,"""""""Nature"""""""
New_York_002655.tif,tif,23.39,4000,3000,600,"40° 18' N, 74° 00' W",,North America,48,Y,,"""""""Architecture, Sunset, Travel, Nature"""""""
Berlin_002656.raw,raw,37.67,2048,1536,1200,"52° 00' N, 14° 21' E",,Europe,14,Y,,"""""""Sports, Vintage"""""""
Buenos_Aires_002657.raw,raw,26.08,5472,3648,300,"-34.23494, -58.83028",,South America,16,Y,,"""""""Architecture, Food, Sports, Portrait"""""""
Singapore_002658.jpg,jpg,22.12,6000,4000,300,"2° 41' N, 104° 22' E",Yes,Asia,32,,,
Barcelona_002659.png,png,2.96,2048,1536,96,,,Europe,,,,"""""""Food, Night, Black and White, Wildlife"""""""
Los_Angeles_002660.raw,raw,38.47,4000,3000,600,"35° 47' N, 118° 58' W",,North America,14,,,"""""""Forest, Art, Sunset"""""""
New_York_002661.nef,nef,23.63,1920,1080,300,"41° 19' N, 74° 35' W",,North America,14,Y,,"""""""Macro, Sunrise, Work"""""""
Mumbai_002662.cr2,cr2,15.41,2048,1536,600,"18.69510, 73.36646",Yes,Asia,16,Y,,"""""""Family, Beach, Sunrise"""""""
Berlin_002663.arw,arw,44.18,3840,2160,300,"52° 07' N, 14° 51' E",,Europe,,,,"""""""Landscape, Mountain, Portrait, Architecture"""""""
Tokyo_002664.png,png,4.78,4000,3000,300,"36° 30' N, 140° 04' E",Yes,Asia,24,,,"""""""Urban"""""""
Singapore_002665.cr2,cr2,35.29,5472,3648,1200,"1.51782, 103.56973",,Asia,,,,"""""""Beach, Abstract, Sunset, Panorama"""""""
Berlin_002666.raw,raw,41.65,3264,2448,600,"52.30872, 13.06377",,,,Y,,"""""""Sunset, Abstract, Wildlife, Forest"""""""
Sydney_002667.jpg,jpg,19.14,3264,2448,72,"-33.51222, 150.96878",,Australia,24,,,
Sydney_002668.nef,nef,22.41,6000,4000,300,"34° 41' S, 152° 42' E",,Australia,14,,,"""""""Portrait, Art, Blue Hour"""""""
Cape_Town_002669.raw,raw,28.96,4000,3000,600,"-33.92332, 18.69497",Yes,Africa,14,Y,,"""""""Landscape"""""""
Tokyo_002670.tif,tif,31.18,6000,4000,300,"36° 15' N, 140° 42' E",,Asia,,Y,,"""""""Event, Sunset"""""""
Singapore_002671.tiff,tiff,26.62,4032,3024,300,"2° 56' N, 104° 15' E",,,24,,,"""""""City, Travel, Sunset, Portrait, Street"""""""
Berlin_002672.raw,raw,44.48,3840,2160,300,"52° 12' N, 13° 36' E",,Europe,,Y,Senators,"""""""City, Event, Landscape, Mountain, Forest"""""""
Vancouver_002673.png,png,3.68,5472,3648,300,"48.95839, -123.12037",,North America,24,,,"""""""Macro, Night, Family"""""""
New_York_002674.arw,arw,36.87,3840,2160,1200,"40° 15' N, 74° 11' W",,North America,16,Y,,"""""""Architecture, Nature, Work, Sunset, Event"""""""
Mumbai_002675.png,png,24.98,1920,1080,300,"19° 34' N, 73° 10' E",,Asia,,,Blackhawks,"""""""Mountain, Night"""""""
Singapore_002676.tiff,tiff,17.29,1920,1080,300,"1.58258, 103.34710",,Asia,,Y,,"""""""Portrait, Vintage, Architecture"""""""
Buenos_Aires_002677.nef,nef,31.63,2048,1536,600,"-35.01142, -58.15037",,South America,,,,"""""""Wedding"""""""
Mumbai_002678.jpeg,jpeg,16.36,4032,3024,300,"19° 22' N, 72° 36' E",,Asia,,Y,,
Vancouver_002679.tif,tif,27.98,3840,2160,1200,"49° 29' N, 124° 00' W",,North America,32,,,"""""""Art, Sunset, Wedding, Portrait, Macro"""""""
Los_Angeles_002680.jpg,jpg,8.52,4000,3000,150,"34° 05' N, 118° 43' W",Yes,North America,32,,,"""""""Abstract, Work"""""""
Barcelona_002681.nef,nef,24.69,4032,3024,1200,"41.28199, 2.45856",,Europe,14,,,"""""""Blue Hour, Forest, Sunrise, Golden Hour"""""""
Barcelona_002682.jpg,jpg,3.25,2048,1536,300,"42° 41' N, 2° 59' E",Yes,Europe,32,,,
Tokyo_002683.nef,nef,37.58,3840,2160,1200,"35.77762, 139.83140",,Asia,16,Y,,"""""""HDR, Event"""""""
Cape_Town_002684.jpeg,jpeg,11.46,3840,2160,150,"34° 02' S, 18° 05' E",,Africa,,Y,,"""""""HDR, Urban, Holiday, Macro, Street"""""""
Tokyo_002685.nef,nef,28.33,4032,3024,600,"35.22950, 139.92040",,Asia,,,,"""""""Sports, Work, Vacation, Family, Night"""""""
Paris_002686.tiff,tiff,19.25,3264,2448,300,"49° 24' N, 3° 59' E",,Europe,,,,"""""""Nature"""""""
Buenos_Aires_002687.jpeg,jpeg,16.32,4000,3000,300,"-35.09965, -58.54182",Yes,South America,32,,,"""""""Macro, Event, Black and White, Wedding, Mountain"""""""
Paris_002688.tif,tif,21.04,2048,1536,300,,,Europe,48,,,"""""""Vintage, Work, Panorama, Street"""""""
Vancouver_002689.tif,tif,17.68,6000,4000,600,"49.22867, -122.67238",,North America,48,,,"""""""Art, Portrait, Sunset"""""""
Vancouver_002690.tiff,tiff,33.56,5472,3648,1200,"50° 05' N, 123° 08' W",,North America,24,,,"""""""Architecture, Food, Abstract, Sunset"""""""
London_002691.png,png,22.52,4032,3024,72,"51.89649, 0.12739",,Europe,32,Y,,"""""""Architecture"""""""
Cairo_002692.arw,arw,29.84,1920,1080,600,"31° 00' N, 31° 14' E",,Africa,16,Y,,"""""""Mountain, Holiday, Beach"""""""
Singapore_002693.nef,nef,23.08,6000,4000,300,"2° 45' N, 104° 13' E",,Asia,16,,,"""""""Vintage, Travel, Panorama"""""""
Tokyo_002694.jpeg,jpeg,10.05,5472,3648,96,,,Asia,32,,,"""""""Landscape, Vacation, Street, Golden Hour"""""""
Rio_de_Janeiro_002695.raw,raw,39.66,1920,1080,1200,"-23.25837, -43.61200",,South America,,,,"""""""Landscape, Concert, Food, Forest"""""""
Cairo_002696.raw,raw,34.28,4000,3000,1200,"30.50078, 31.08183",,Africa,16,Y,,
London_002697.cr2,cr2,33.82,3840,2160,300,"51.84723, -0.33977",,Europe,14,Y,,"""""""Abstract, City"""""""
London_002698.jpeg,jpeg,2.19,2048,1536,150,"51.09021, 0.11495",,Europe,32,Y,,"""""""Art, Sports"""""""
Rio_de_Janeiro_002699.nef,nef,24.14,4032,3024,300,"22° 43' S, 44° 24' W",,South America,16,,,"""""""Work, Portrait"""""""
Buenos_Aires_002700.png,png,7.95,6000,4000,72,"34° 32' S, 58° 58' W",,South America,32,,,"""""""Travel, Work, Vacation"""""""
Cape_Town_002701.cr2,cr2,24.09,3840,2160,300,,,Africa,,,,"""""""Blue Hour, Forest"""""""
London_002702.arw,arw,29.47,6000,4000,300,"52° 13' N, 0° 15' W",,Europe,14,,,"""""""Golden Hour, Vintage, City"""""""
Sydney_002703.nef,nef,20.53,4032,3024,300,"-34.34954, 151.36696",,Australia,16,,,"""""""Nature, Macro, Work"""""""
Mumbai_002704.tif,tif,28.98,3840,2160,1200,"19° 21' N, 73° 35' E",,Asia,,,,"""""""Sunset, Vacation, Forest"""""""
Cairo_002705.png,png,24.3,3840,2160,150,"29.64629, 30.77500",,Africa,32,,,"""""""Concert"""""""
New_York_002706.raw,raw,24.57,4032,3024,600,"41° 54' N, 74° 33' W",,North America,14,Y,,"""""""City, Mountain, Wedding, Nature"""""""
Los_Angeles_002707.arw,arw,33.23,2048,1536,600,"33.83267, -117.93365",,North America,14,,,"""""""Abstract"""""""
Rio_de_Janeiro_002708.jpeg,jpeg,12.77,3840,2160,300,"23° 17' S, 43° 40' W",,South America,32,,,"""""""City, Blue Hour, Panorama, Forest"""""""
Buenos_Aires_002709.tif,tif,14.28,2048,1536,600,"34° 04' S, 59° 51' W",,South America,24,,,"""""""Macro, Night, Portrait, Festival, City"""""""
London_002710.raw,raw,27.42,4032,3024,600,"51.50542, -0.59885",,Europe,14,,,"""""""Food, HDR, Abstract, Sunrise, Travel"""""""
Sydney_002711.cr2,cr2,32.78,3264,2448,1200,"-34.08849, 151.15085",,Australia,16,,,"""""""Event"""""""
Berlin_002712.tiff,tiff,8.59,3840,2160,300,"52.53570, 13.67504",,Europe,24,Y,,"""""""Portrait, HDR, Golden Hour"""""""
Cairo_002713.nef,nef,39.86,2048,1536,600,"30° 05' N, 32° 07' E",,Africa,,,,"""""""Event, Vintage, Art, Blue Hour"""""""
Berlin_002714.tiff,tiff,13.4,4000,3000,1200,,,Europe,,Y,,"""""""Art, Beach, Architecture, Family"""""""
London_002715.tiff,tiff,21.02,3840,2160,1200,,,Europe,,,,"""""""Night, Work, Concert, Panorama, Vacation"""""""
Buenos_Aires_002716.png,png,11.5,6000,4000,300,"34° 48' S, 58° 00' W",,South America,32,Y,,"""""""Wildlife"""""""
London_002717.raw,raw,28.45,5472,3648,600,"51.13158, -0.18888",,Europe,,Y,,"""""""Beach, Mountain"""""""
Rio_de_Janeiro_002718.tif,tif,33.43,5472,3648,600,"23° 31' S, 43° 59' W",,South America,,,,"""""""Festival, Urban, Nature"""""""
Berlin_002719.tif,tif,17.46,5472,3648,300,"52.28718, 13.53804",Yes,Europe,48,,,"""""""Family, City"""""""
Berlin_002720.tiff,tiff,10.24,5472,3648,600,,Yes,Europe,48,,,
Berlin_002721.jpeg,jpeg,4.78,4032,3024,96,"52° 22' N, 13° 15' E",,Europe,24,,,"""""""Macro, Holiday, Family"""""""
London_002722.arw,arw,37.82,2048,1536,600,"51.58241, -0.41056",,Europe,16,,,"""""""HDR, Architecture, Black and White"""""""
London_002723.jpeg,jpeg,3.78,3264,2448,72,"51° 20' N, 1° 15' W",,Europe,,Y,,"""""""Golden Hour"""""""
Singapore_002724.raw,raw,33.48,4032,3024,1200,"1.10759, 103.53537",,Asia,14,,,"""""""Work, Family, Festival, Landscape"""""""
Vancouver_002725.raw,raw,19.45,1920,1080,1200,"50° 15' N, 123° 35' W",Yes,North America,16,Y,,"""""""Sunrise, Sunset, Street"""""""
Singapore_002726.raw,raw,34.03,5472,3648,300,"1.39914, 103.87992",,Asia,14,Y,Senators,"""""""Forest, Festival, Food, Wildlife, Night"""""""
Sydney_002727.nef,nef,41.26,3264,2448,300,"-33.89397, 151.16013",Yes,Australia,14,Y,,"""""""Macro, Food"""""""
Tokyo_002728.nef,nef,29.6,3264,2448,300,"35.89760, 139.86127",,Asia,14,,,"""""""Portrait, Holiday, Street"""""""
New_York_002729.nef,nef,31.97,6000,4000,1200,"40.51789, -74.19787",,North America,,,,"""""""Festival, Sports, Urban, Holiday, Sunset"""""""
Vancouver_002730.jpeg,jpeg,3.76,3840,2160,300,,,North America,24,,,"""""""Golden Hour"""""""
Barcelona_002731.png,png,17.98,6000,4000,150,"42° 52' N, 2° 01' E",,Europe,24,,,"""""""Golden Hour, Event"""""""
Singapore_002732.tiff,tiff,17.25,5472,3648,600,"2° 08' N, 104° 50' E",,Asia,24,,,"""""""Abstract"""""""
Paris_002733.jpeg,jpeg,3.94,2048,1536,300,"48.80881, 2.36460",,Europe,24,Y,,"""""""Portrait, Landscape"""""""
Buenos_Aires_002734.tiff,tiff,34.97,6000,4000,1200,"-34.50067, -58.56693",Yes,South America,,,,"""""""HDR, Nature, Street"""""""
Sydney_002735.png,png,7.3,3840,2160,150,"-33.92348, 150.94996",Yes,Australia,32,,,
Los_Angeles_002736.raw,raw,20.49,2048,1536,300,,,North America,,Y,,"""""""Panorama, HDR"""""""
Buenos_Aires_002737.tiff,tiff,9.29,4032,3024,600,"35° 30' S, 59° 00' W",,South America,48,,,"""""""Vacation, Vintage"""""""
Tokyo_002738.raw,raw,28.67,3840,2160,1200,"35.59640, 139.82885",,Asia,,Y,,"""""""Nature"""""""
Tokyo_002739.jpg,jpg,15.59,4000,3000,72,,,Asia,,,,"""""""Work, Nature, Concert, Golden Hour, Vacation"""""""
Berlin_002740.jpeg,jpeg,14.53,3264,2448,300,"52.19772, 13.69805",,Europe,,,,"""""""Panorama, Nature, Wedding, City"""""""
Mumbai_002741.arw,arw,16.87,4000,3000,600,"20° 50' N, 73° 30' E",Yes,Asia,14,Y,,"""""""Concert"""""""
Paris_002742.jpg,jpg,5.79,6000,4000,96,"49° 50' N, 2° 34' E",,Europe,32,Y,,"""""""Work"""""""
Cape_Town_002743.raw,raw,37.21,4032,3024,1200,"-33.58504, 18.17021",,Africa,14,Y,Blackhawks,"""""""HDR"""""""
Cape_Town_002744.jpg,jpg,13.48,1920,1080,150,"-33.53178, 18.48313",,Africa,24,,,"""""""Beach, Portrait, Landscape"""""""
Sydney_002745.arw,arw,35.1,5472,3648,300,"-33.86935, 150.75485",Yes,Australia,,,,"""""""Work"""""""
Cairo_002746.jpeg,jpeg,18.65,6000,4000,300,"30° 20' N, 31° 38' E",,Africa,32,,,"""""""Sports, Vintage, Sunset, Travel"""""""
Cape_Town_002747.jpg,jpg,7.95,4000,3000,72,"34° 34' S, 19° 54' E",Yes,Africa,32,,,"""""""Family, Festival, Concert, Event"""""""
Vancouver_002748.tif,tif,16.01,4000,3000,300,"49° 41' N, 123° 02' W",,North America,24,,,"""""""Portrait, Street, Concert"""""""
Barcelona_002749.raw,raw,24.34,4032,3024,1200,"42° 09' N, 2° 19' E",,Europe,14,Y,,"""""""Sports, City, Sunset, Vacation"""""""
Singapore_002750.raw,raw,30.14,3264,2448,1200,,,Asia,16,,,"""""""Blue Hour, Night, Macro"""""""
Berlin_002751.jpeg,jpeg,9.3,2048,1536,96,"52.96959, 13.39996",,Europe,,,,"""""""Black and White"""""""
Cairo_002752.png,png,21.53,1920,1080,150,,,Africa,,,,"""""""Night, HDR, Work, Portrait"""""""
Buenos_Aires_002753.jpg,jpg,11.09,3840,2160,150,"-34.14258, -58.27340",,South America,24,,,"""""""Wedding"""""""
Cairo_002754.jpeg,jpeg,6.44,3840,2160,96,"30° 57' N, 31° 28' E",Yes,Africa,,,,"""""""HDR, Macro, Wedding"""""""
Berlin_002755.raw,raw,20.02,5472,3648,300,"52° 32' N, 14° 32' E",,Europe,14,,,"""""""Family, Art, Forest, Golden Hour, Sunset"""""""
Cape_Town_002756.jpeg,jpeg,22.08,5472,3648,72,"34° 30' S, 18° 56' E",Yes,Africa,32,,,"""""""Night, Urban, Sunset, Forest, Abstract"""""""
Berlin_002757.arw,arw,26.87,3264,2448,600,"52.32871, 13.50340",Yes,Europe,16,Y,,"""""""Urban, Event, Architecture, Concert"""""""
Vancouver_002758.tif,tif,20.93,3840,2160,300,"49° 50' N, 124° 12' W",,North America,32,Y,,"""""""Sunrise, Landscape, Panorama, Golden Hour"""""""
Berlin_002759.png,png,22.75,3840,2160,72,"52.10016, 13.44648",,Europe,,Y,,"""""""Black and White"""""""
Cairo_002760.jpeg,jpeg,2.3,2048,1536,96,"30° 14' N, 32° 16' E",,Africa,32,Y,,"""""""Family, Sports, Festival, Travel"""""""
London_002761.tif,tif,11.6,3264,2448,600,"51.07072, -0.58541",Yes,Europe,24,,Canadiens,"""""""Holiday, Street, Portrait, Forest, Nature"""""""
Sydney_002762.tif,tif,18.06,5472,3648,300,"-34.17241, 151.20941",Yes,Australia,32,Y,,"""""""Sports, Wedding, Wildlife"""""""
Cape_Town_002763.jpg,jpg,2.34,4000,3000,72,"34° 07' S, 19° 49' E",,Africa,24,,,"""""""Sunrise, Sunset, Street, Travel"""""""
Singapore_002764.png,png,20.37,3264,2448,96,"1° 13' N, 104° 52' E",,Asia,32,,,"""""""Mountain, Holiday, Night, Wildlife"""""""
Vancouver_002765.tiff,tiff,22.24,4000,3000,300,"48.80637, -122.71440",,North America,24,,,"""""""Event, Panorama, Beach, Portrait, Architecture"""""""
Berlin_002766.jpeg,jpeg,2.72,5472,3648,72,"53.00981, 13.88217",,Europe,24,,,
Cape_Town_002767.arw,arw,39.96,6000,4000,600,"-33.90358, 18.07813",,Africa,14,Y,,"""""""Event, Holiday"""""""
Mumbai_002768.jpg,jpg,16.12,5472,3648,96,"19.41777, 73.01881",Yes,Asia,32,,,"""""""City, Family, Urban, Food, Travel"""""""
Paris_002769.raw,raw,27.5,4032,3024,600,,,Europe,14,Y,,"""""""Street, Family, Nature"""""""
Buenos_Aires_002770.arw,arw,22.94,5472,3648,300,"-34.50005, -57.97844",,South America,14,,Bruins,"""""""Street, Panorama, Family, Abstract, Wedding"""""""
Los_Angeles_002771.tif,tif,23.4,3840,2160,300,"33.97606, -118.09505",,North America,32,,,
Vancouver_002772.tif,tif,22.5,3264,2448,600,,,North America,48,,,"""""""Wedding, Travel, Vacation"""""""
Cairo_002773.raw,raw,16.9,5472,3648,1200,"30° 27' N, 32° 42' E",Yes,Africa,14,Y,,
Sydney_002774.jpeg,jpeg,13.82,6000,4000,150,,,,24,,,"""""""Architecture, Nature, Golden Hour, City, Concert"""""""
Singapore_002775.raw,raw,20.26,5472,3648,300,"1.59212, 103.99225",,Asia,14,,,"""""""Sunset, Concert, Wildlife, Holiday"""""""
Barcelona_002776.jpeg,jpeg,21.6,4032,3024,72,"41° 04' N, 2° 49' E",,Europe,32,,,"""""""Mountain, Travel"""""""
Rio_de_Janeiro_002777.cr2,cr2,20.39,4032,3024,300,,,South America,16,,,"""""""Beach"""""""
Sydney_002778.tiff,tiff,34.27,6000,4000,1200,"34° 57' S, 151° 00' E",Yes,Australia,32,,,
Singapore_002779.jpg,jpg,5.75,3840,2160,72,"1.68637, 104.14999",,Asia,,,,"""""""Black and White, Family"""""""
Mumbai_002780.tif,tif,17.23,6000,4000,1200,"19° 57' N, 73° 09' E",,Asia,32,,,"""""""Macro, City, Work, Portrait"""""""
Barcelona_002781.nef,nef,23.26,1920,1080,300,"41° 39' N, 2° 55' E",Yes,Europe,16,,,"""""""Architecture, Wildlife, Holiday"""""""
New_York_002782.jpg,jpg,15.53,3840,2160,72,"40.31803, -74.30604",,North America,32,,Canadiens,"""""""Landscape, Family, Art, Wedding"""""""
Los_Angeles_002783.cr2,cr2,16.38,6000,4000,300,"34° 25' N, 118° 35' W",,North America,14,Y,,"""""""Holiday, Art, Sunset, Vintage, Festival"""""""
Tokyo_002784.jpeg,jpeg,21.0,6000,4000,150,"36° 41' N, 140° 16' E",,Asia,24,Y,,"""""""Mountain, Golden Hour, Art, Work, HDR"""""""
Sydney_002785.raw,raw,22.09,5472,3648,1200,"-34.19670, 151.37294",,Australia,14,,,"""""""Street, Abstract, Night, Vintage, Wedding"""""""
Buenos_Aires_002786.cr2,cr2,42.05,3264,2448,600,"35° 15' S, 59° 52' W",,,16,Y,,"""""""Concert"""""""
Tokyo_002787.jpeg,jpeg,15.12,6000,4000,72,"35.44237, 139.87254",Yes,Asia,32,,,"""""""Nature, Sunrise"""""""
Mumbai_002788.png,png,8.75,4000,3000,300,"19.35409, 73.28490",,Asia,,,,"""""""Portrait"""""""
Berlin_002789.cr2,cr2,32.76,1920,1080,300,"52.37819, 13.68918",,Europe,,Y,,"""""""Black and White"""""""
Singapore_002790.arw,arw,39.01,2048,1536,600,"1.31994, 103.65596",,Asia,14,,,"""""""Sunrise, Holiday, City, Blue Hour, Event"""""""
Buenos_Aires_002791.tif,tif,34.73,4000,3000,300,"-34.40298, -58.70775",,South America,,,,"""""""Art, Abstract"""""""
Sydney_002792.nef,nef,26.43,3264,2448,300,"-33.46784, 151.22734",,Australia,14,,,"""""""Festival, Golden Hour, Wedding"""""""
London_002793.cr2,cr2,19.77,2048,1536,300,"51° 24' N, 0° 00' E",,Europe,16,,,"""""""Wedding, Sports"""""""
Vancouver_002794.tif,tif,20.47,6000,4000,300,,Yes,North America,48,,,"""""""Golden Hour, Vintage"""""""
Berlin_002795.tif,tif,10.24,5472,3648,1200,"52.75102, 13.77786",Yes,Europe,32,Y,,"""""""Wedding, Sports, Blue Hour, Vacation, Holiday"""""""
Tokyo_002796.jpeg,jpeg,7.66,6000,4000,150,"35° 03' N, 140° 26' E",,Asia,32,Y,,"""""""Beach, Festival, Event, Wedding, Sports"""""""
Rio_de_Janeiro_002797.jpeg,jpeg,5.01,3264,2448,96,"23° 29' S, 43° 49' W",,South America,24,Y,,"""""""Blue Hour, Concert, Forest, Urban, Vintage"""""""
Paris_002798.png,png,1.66,2048,1536,150,"49.18253, 2.72239",Yes,,24,,,"""""""Sports"""""""
Vancouver_002799.cr2,cr2,33.48,2048,1536,600,"49° 52' N, 123° 13' W",,North America,,,,"""""""Abstract, Mountain, HDR, Vintage, Wildlife"""""""
Rio_de_Janeiro_002800.cr2,cr2,39.96,1920,1080,1200,"23° 57' S, 43° 25' W",Yes,South America,14,,,"""""""Festival, Nature"""""""
Tokyo_002801.jpg,jpg,14.28,2048,1536,72,"35.29790, 140.14638",Yes,,32,Y,,"""""""Family, Abstract"""""""
Berlin_002802.arw,arw,41.25,5472,3648,1200,"52° 16' N, 13° 38' E",,Europe,16,,,"""""""Vintage, Art, Family"""""""
Vancouver_002803.tiff,tiff,33.8,3840,2160,1200,,,North America,24,Y,,"""""""Wildlife, Street, Vintage, Work, Black and White"""""""
Barcelona_002804.tiff,tiff,24.76,2048,1536,600,"41° 04' N, 2° 02' E",,Europe,24,Y,Senators,"""""""Food, Landscape"""""""
Cape_Town_002805.nef,nef,15.84,2048,1536,1200,"34° 06' S, 18° 00' E",,Africa,14,Y,Oilers,"""""""Portrait, Macro, Beach"""""""
Sydney_002806.jpeg,jpeg,14.07,3264,2448,150,"34° 01' S, 151° 30' E",,Australia,24,,,"""""""Black and White, Panorama, City, Blue Hour"""""""
Berlin_002807.raw,raw,30.48,2048,1536,300,"52.79061, 13.82605",,Europe,16,,,"""""""Beach, Macro"""""""
Rio_de_Janeiro_002808.nef,nef,15.11,6000,4000,300,"-23.25168, -43.25712",Yes,South America,,,,"""""""HDR"""""""
Cairo_002809.raw,raw,19.47,4032,3024,600,"30° 23' N, 32° 41' E",,Africa,14,,,"""""""Nature, Event, Beach, Vacation"""""""
New_York_002810.tif,tif,30.61,5472,3648,300,"41° 46' N, 74° 51' W",,North America,32,Y,,"""""""Sports, Golden Hour, Landscape, City"""""""
Berlin_002811.raw,raw,17.53,6000,4000,600,"53° 29' N, 13° 22' E",Yes,Europe,14,,,"""""""Family, Event, Panorama, Work, Landscape"""""""
Sydney_002812.raw,raw,18.31,6000,4000,1200,"-34.11033, 151.10181",,Australia,16,,,
Barcelona_002813.png,png,9.64,4032,3024,300,"41.61181, 1.83548",Yes,Europe,24,,,"""""""Black and White, Forest, Work, Wedding, Street"""""""
Cape_Town_002814.png,png,24.28,5472,3648,96,,,Africa,24,,,"""""""Holiday, Macro"""""""
Los_Angeles_002815.png,png,9.21,4000,3000,96,"33.69672, -117.99824",,North America,32,,,"""""""Portrait, Family, Art, Concert, Sports"""""""
